<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
03/16/22;11:10:00,837.6000000,839.8700000,835.2100000,836.2000000,12286
03/16/22;11:15:00,836.5500000,837.8100000,834.4700000,835.7400000,6575
03/16/22;11:20:00,835.5200000,836.9900000,834.1000000,835.8600000,4869
03/16/22;11:25:00,835.3400000,836.5000000,834.2800000,836.5000000,2498
03/16/22;11:30:00,836.8200000,837.2000000,836.1500000,837.0700000,4699
03/16/22;11:35:00,837.5700000,838.7400000,837.0000000,838.7400000,8365
03/16/22;11:40:00,838.0000000,838.3800000,834.6600000,836.0000000,5199
03/16/22;11:45:00,835.6800000,835.6800000,832.9200000,835.0000000,4112
03/16/22;11:50:00,834.0200000,834.0900000,832.5900000,833.2200000,3075
03/16/22;11:55:00,833.6200000,835.6400000,832.6800000,835.0000000,2529
03/16/22;12:00:00,834.9100000,836.4500000,833.8800000,835.2000000,3795
03/16/22;12:05:00,835.0900000,837.3000000,834.6600000,836.6100000,3919
03/16/22;12:10:00,836.9100000,837.5700000,836.4600000,836.4600000,2748
03/16/22;12:15:00,835.8000000,836.6500000,835.8000000,836.2700000,934
03/16/22;12:20:00,836.6800000,837.2000000,836.0500000,837.0000000,2410
03/16/22;12:25:00,836.8300000,837.3700000,835.8600000,835.8600000,3493
03/16/22;12:30:00,836.5000000,836.6200000,833.4500000,833.6700000,1919
03/16/22;12:35:00,834.0000000,835.0300000,833.2900000,835.0300000,1449
03/16/22;12:40:00,834.5700000,835.9200000,833.4700000,833.4900000,1038
03/16/22;12:45:00,833.4400000,834.3600000,832.7200000,833.7000000,1822
03/16/22;12:50:00,833.3600000,833.3600000,827.7000000,828.7100000,9349
03/16/22;12:55:00,828.8400000,829.5250000,824.7600000,825.7100000,11826
03/16/22;13:00:00,825.8300000,826.2800000,821.8200000,824.3700000,8049
03/16/22;13:05:00,824.7500000,825.1800000,823.2300000,824.6600000,10499
03/16/22;13:10:00,824.1400000,825.2700000,819.4500000,821.0000000,5450
03/16/22;13:15:00,821.1900000,821.1900000,818.9300000,819.0300000,6512
03/16/22;13:20:00,818.5100000,820.0000000,818.0000000,818.1900000,8087
03/16/22;13:25:00,818.0000000,820.1100000,817.9800000,819.9000000,4969
03/16/22;13:30:00,820.2300000,823.6500000,819.8300000,823.1900000,4860
03/16/22;13:35:00,823.4300000,825.9400000,823.2200000,825.6300000,5634
03/16/22;13:40:00,825.6800000,827.9100000,825.3200000,826.1500000,5735
03/16/22;13:45:00,826.3400000,826.7800000,824.4300000,826.5100000,2389
03/16/22;13:50:00,826.4400000,828.3100000,825.7600000,828.3100000,2690
03/16/22;13:55:00,828.2000000,828.2000000,824.7700000,826.6900000,2210
03/16/22;14:00:00,827.0400000,831.2000000,827.0000000,830.6500000,4369
03/16/22;14:05:00,829.5000000,829.6300000,819.9900000,821.6100000,23383
03/16/22;14:10:00,822.3400000,822.3400000,815.7300000,817.6900000,9716
03/16/22;14:15:00,818.2100000,818.3800000,814.1700000,814.1800000,12687
03/16/22;14:20:00,812.7500000,818.0300000,811.4600000,817.7400000,8657
03/16/22;14:25:00,818.5900000,820.0000000,812.8500000,812.8500000,6702
03/16/22;14:30:00,813.0000000,815.7600000,809.2900000,809.9100000,8773
03/16/22;14:35:00,810.0000000,810.5400000,802.7000000,805.6400000,16653
03/16/22;14:40:00,806.4000000,817.7000000,805.8000000,817.7000000,11587
03/16/22;14:45:00,818.3400000,825.4600000,817.8400000,824.6200000,15040
03/16/22;14:50:00,824.2300000,827.6100000,822.0300000,825.7400000,13801
03/16/22;14:55:00,826.1600000,830.7100000,823.8100000,830.6400000,21737
03/16/22;15:00:00,830.0700000,833.3000000,828.3800000,828.3800000,12084
03/16/22;15:05:00,828.4000000,831.7200000,826.5900000,830.5400000,7201
03/16/22;15:10:00,830.9000000,833.2700000,827.4800000,828.0000000,6648
03/16/22;15:15:00,828.1900000,831.6400000,827.7800000,831.6400000,11055
03/16/22;15:20:00,831.6400000,834.6700000,829.8500000,834.6700000,18850
03/16/22;15:25:00,834.6000000,838.0000000,833.9900000,836.0300000,11484
03/16/22;15:30:00,836.1300000,837.0300000,833.6800000,836.1000000,11481
03/16/22;15:35:00,836.8200000,836.8200000,831.9200000,833.6100000,6210
03/16/22;15:40:00,834.0600000,835.0000000,832.8600000,835.0000000,6303
03/16/22;15:45:00,834.5000000,836.1600000,834.3200000,835.8500000,10459
03/16/22;15:50:00,835.7200000,840.1500000,835.6100000,839.6600000,31184
03/16/22;15:55:00,839.9300000,842.0000000,839.8900000,840.5200000,18306
03/16/22;16:00:00,839.3200000,840.7000000,837.3200000,840.4000000,21434
03/17/22;09:35:00,830.2500000,837.0200000,826.2900000,836.2000000,17043
03/17/22;09:40:00,835.8300000,836.6900000,831.4000000,836.5900000,9493
03/17/22;09:45:00,837.4900000,843.7600000,837.3100000,843.6700000,13285
03/17/22;09:50:00,843.0000000,843.9900000,839.0000000,839.0000000,10182
03/17/22;09:55:00,838.8400000,845.4100000,837.5600000,845.0900000,11329
03/17/22;10:00:00,845.0900000,852.7100000,845.0900000,852.5000000,23598
03/17/22;10:05:00,852.6800000,852.9800000,847.7400000,852.7900000,14819
03/17/22;10:10:00,852.6700000,854.3000000,851.0000000,852.8300000,10538
03/17/22;10:15:00,853.3600000,854.1300000,847.0000000,848.0000000,9834
03/17/22;10:20:00,848.1500000,848.3900000,845.2800000,846.2700000,5880
03/17/22;10:25:00,847.8400000,851.3400000,847.8400000,851.1600000,8938
03/17/22;10:30:00,850.9600000,851.2400000,849.2000000,851.0000000,4675
03/17/22;10:35:00,847.6600000,849.6400000,846.6200000,849.3000000,2863
03/17/22;10:40:00,850.0000000,850.0000000,846.6500000,847.0000000,4537
03/17/22;10:45:00,847.2600000,849.4600000,842.8100000,845.0400000,7203
03/17/22;10:50:00,845.4300000,846.5900000,841.8500000,843.0000000,6986
03/17/22;10:55:00,842.6900000,842.7800000,838.8900000,839.5000000,5923
03/17/22;11:00:00,839.1900000,842.7100000,839.1900000,842.4000000,7861
03/17/22;11:05:00,841.3400000,842.0600000,836.2100000,837.9700000,6727
03/17/22;11:10:00,838.2000000,846.0000000,838.0000000,845.4600000,4673
03/17/22;11:15:00,845.4200000,846.1500000,844.5000000,845.0000000,4598
03/17/22;11:20:00,844.8400000,849.4000000,844.8400000,849.2700000,8099
03/17/22;11:25:00,848.8700000,850.0100000,847.8800000,849.6300000,7314
03/17/22;11:30:00,849.1600000,850.2100000,847.5100000,848.5000000,4417
03/17/22;11:35:00,848.7900000,850.2300000,848.7900000,849.9500000,2732
03/17/22;11:40:00,849.2400000,851.2600000,849.0100000,850.9400000,4425
03/17/22;11:45:00,851.1900000,852.0700000,850.2300000,850.2300000,5893
03/17/22;11:50:00,849.6900000,849.6900000,846.7700000,846.8900000,3262
03/17/22;11:55:00,846.5300000,848.3400000,845.5000000,848.3400000,3915
03/17/22;12:00:00,848.8500000,850.0600000,848.0700000,849.0000000,2620
03/17/22;12:05:00,850.1000000,851.0000000,849.3700000,850.1000000,6167
03/17/22;12:10:00,851.2500000,852.5000000,851.2500000,851.9400000,6907
03/17/22;12:15:00,852.7000000,852.7000000,851.8400000,851.9600000,1765
03/17/22;12:20:00,851.3600000,852.2700000,849.9800000,852.2700000,4687
03/17/22;12:25:00,853.3600000,856.7700000,853.0000000,856.7700000,7269
03/17/22;12:30:00,856.9500000,857.4900000,856.0300000,856.7200000,9605
03/17/22;12:35:00,856.5900000,857.5900000,854.3800000,857.5900000,5527
03/17/22;12:40:00,857.6700000,859.5300000,857.3700000,859.5300000,6811
03/17/22;12:45:00,859.3000000,859.3000000,857.8600000,858.6500000,6186
03/17/22;12:50:00,858.7200000,858.9100000,856.3600000,857.4900000,8424
03/17/22;12:55:00,857.6700000,859.6500000,857.6700000,859.3600000,4317
03/17/22;13:00:00,859.7500000,859.8500000,859.2000000,859.2400000,3064
03/17/22;13:05:00,858.1100000,858.7500000,857.3700000,858.6800000,2388
03/17/22;13:10:00,859.0000000,859.2000000,858.2200000,858.9100000,4606
03/17/22;13:15:00,859.0300000,859.6000000,856.5800000,857.2300000,4070
03/17/22;13:20:00,857.2100000,858.3000000,855.2700000,858.2300000,3491
03/17/22;13:25:00,857.7500000,862.7100000,857.7200000,862.7100000,10014
03/17/22;13:30:00,862.9500000,865.4900000,862.5300000,864.0500000,8470
03/17/22;13:35:00,863.7000000,865.2100000,863.7000000,864.7900000,3654
03/17/22;13:40:00,864.3200000,865.5100000,864.0200000,864.8500000,3824
03/17/22;13:45:00,865.0000000,867.9700000,865.0000000,867.3000000,6796
03/17/22;13:50:00,867.8500000,868.2000000,867.4300000,868.2000000,4863
03/17/22;13:55:00,868.6600000,869.8800000,868.6000000,869.3400000,2304
03/17/22;14:00:00,869.8200000,869.8200000,867.5200000,867.5200000,3365
03/17/22;14:05:00,867.2400000,867.2400000,863.7200000,865.8600000,8448
03/17/22;14:10:00,866.7200000,872.2600000,866.7200000,871.3700000,6736
03/17/22;14:15:00,871.5400000,871.5400000,869.5700000,870.3750000,7467
03/17/22;14:20:00,870.8500000,871.6600000,870.3800000,871.0000000,7695
03/17/22;14:25:00,871.1200000,872.2200000,869.6000000,869.7900000,7209
03/17/22;14:30:00,869.7400000,870.1900000,868.0000000,868.1850000,6435
03/17/22;14:35:00,868.4900000,873.7800000,868.4900000,873.3700000,7438
03/17/22;14:40:00,873.8800000,873.9900000,871.5300000,872.0900000,10071
03/17/22;14:45:00,872.5100000,874.1300000,872.4400000,873.8000000,7982
03/17/22;14:50:00,873.6200000,874.6000000,872.0600000,873.4400000,5990
03/17/22;14:55:00,873.7000000,873.7000000,872.1100000,872.9800000,7574
03/17/22;15:00:00,873.2200000,874.0300000,872.4100000,873.7700000,4932
03/17/22;15:05:00,874.0200000,874.9300000,873.9100000,874.4500000,5715
03/17/22;15:10:00,874.7700000,875.0000000,869.9700000,871.8550000,7204
03/17/22;15:15:00,872.0400000,872.2100000,867.3700000,868.9700000,8205
03/17/22;15:20:00,869.1700000,871.3200000,869.0700000,871.0500000,5148
03/17/22;15:25:00,871.5200000,871.7500000,868.5000000,868.5000000,6712
03/17/22;15:30:00,868.9900000,870.0000000,868.8900000,870.0000000,5724
03/17/22;15:35:00,870.5000000,870.5100000,864.7600000,866.0600000,7153
03/17/22;15:40:00,866.5300000,870.4900000,866.2500000,870.4900000,5799
03/17/22;15:45:00,870.5000000,873.4100000,870.5000000,872.9000000,9341
03/17/22;15:50:00,872.1800000,873.3400000,871.4100000,871.4100000,10346
03/17/22;15:55:00,870.8500000,872.6600000,869.5000000,872.1600000,11096
03/17/22;16:00:00,872.7100000,872.7100000,871.2400000,872.4800000,14599
03/18/22;09:35:00,874.4900000,878.1800000,868.4200000,868.8100000,18358
03/18/22;09:40:00,868.3900000,876.1800000,868.3900000,875.5200000,14183
03/18/22;09:45:00,876.0000000,882.0900000,874.7400000,880.1500000,16051
03/18/22;09:50:00,880.0300000,882.8200000,879.8400000,881.9600000,15453
03/18/22;09:55:00,881.3400000,882.8400000,877.2100000,879.4700000,13599
03/18/22;10:00:00,880.0600000,885.6300000,880.0600000,885.4300000,18255
03/18/22;10:05:00,885.3700000,895.5500000,884.4100000,895.3300000,21502
03/18/22;10:10:00,895.0000000,895.6900000,891.9700000,894.7300000,15044
03/18/22;10:15:00,894.5000000,899.3300000,894.3000000,895.9400000,17613
03/18/22;10:20:00,895.5500000,896.0700000,892.6500000,892.9300000,14201
03/18/22;10:25:00,892.3000000,896.8300000,889.3600000,895.4000000,11466
03/18/22;10:30:00,894.9500000,899.0000000,894.7400000,896.3600000,18665
03/18/22;10:35:00,896.9100000,897.3200000,892.3000000,893.0000000,15252
03/18/22;10:40:00,892.7050000,893.6500000,887.3900000,887.4400000,16617
03/18/22;10:45:00,887.1700000,892.9400000,886.9850000,890.7100000,15589
03/18/22;10:50:00,892.1100000,893.5000000,889.1800000,889.3100000,11033
03/18/22;10:55:00,888.9400000,890.3900000,886.9100000,889.9600000,14090
03/18/22;11:00:00,889.8400000,895.0000000,889.6200000,893.9900000,12616
03/18/22;11:05:00,893.5900000,897.5800000,893.5900000,897.0700000,12421
03/18/22;11:10:00,896.6000000,897.5500000,895.4400000,896.1400000,7140
03/18/22;11:15:00,895.6700000,898.5000000,894.7700000,896.3600000,4941
03/18/22;11:20:00,896.0500000,897.4700000,895.4400000,897.4700000,2510
03/18/22;11:25:00,896.8000000,896.8000000,894.1000000,894.9700000,5220
03/18/22;11:30:00,894.2900000,894.2900000,891.6600000,893.9600000,5043
03/18/22;11:35:00,894.8300000,897.4700000,894.8300000,897.4700000,6242
03/18/22;11:40:00,897.5000000,901.0000000,895.8700000,898.5600000,20726
03/18/22;11:45:00,898.0900000,898.0900000,896.3800000,897.4800000,6522
03/18/22;11:50:00,896.6200000,898.0000000,895.0000000,895.8700000,6568
03/18/22;11:55:00,896.5000000,897.6900000,893.1900000,893.2600000,5726
03/18/22;12:00:00,893.7900000,897.0000000,893.6400000,895.8500000,4641
03/18/22;12:05:00,895.5000000,897.2000000,895.0000000,897.1000000,3059
03/18/22;12:10:00,896.9200000,897.0700000,894.9000000,896.5100000,5869
03/18/22;12:15:00,896.5900000,897.2400000,896.2700000,896.5150000,4100
03/18/22;12:20:00,897.1400000,898.7500000,897.1000000,897.5900000,8463
03/18/22;12:25:00,897.7950000,898.5000000,897.0100000,898.5000000,6762
03/18/22;12:30:00,898.5000000,898.6800000,897.5300000,897.7400000,7261
03/18/22;12:35:00,897.6000000,897.6000000,895.8000000,897.5200000,4879
03/18/22;12:40:00,897.3150000,900.8700000,897.3100000,900.4100000,12204
03/18/22;12:45:00,900.9000000,902.9900000,900.5300000,902.3600000,16584
03/18/22;12:50:00,902.3300000,902.7850000,900.7500000,901.2100000,13755
03/18/22;12:55:00,901.3300000,902.0900000,900.4600000,901.0000000,4877
03/18/22;13:00:00,901.7100000,902.7400000,901.6200000,901.8200000,5600
03/18/22;13:05:00,901.7400000,902.9800000,901.6300000,901.6600000,6867
03/18/22;13:10:00,901.6300000,903.7000000,898.3700000,902.5600000,10947
03/18/22;13:15:00,902.1700000,902.4700000,900.9700000,900.9700000,5042
03/18/22;13:20:00,901.3200000,901.7300000,899.6400000,899.6800000,4389
03/18/22;13:25:00,899.5000000,901.3700000,899.2300000,901.2400000,7344
03/18/22;13:30:00,900.7000000,901.4300000,900.1100000,900.1100000,3910
03/18/22;13:35:00,899.6100000,900.5000000,899.0000000,900.4500000,3529
03/18/22;13:40:00,900.5800000,900.5800000,898.3300000,899.2700000,5219
03/18/22;13:45:00,899.3400000,899.3400000,895.6300000,895.7700000,8131
03/18/22;13:50:00,895.6600000,897.8800000,895.4300000,897.3100000,5679
03/18/22;13:55:00,896.8600000,896.8600000,893.8000000,894.8100000,7275
03/18/22;14:00:00,894.7400000,896.3900000,893.7100000,894.4550000,7276
03/18/22;14:05:00,895.1900000,895.4700000,894.6200000,895.0500000,3561
03/18/22;14:10:00,894.8500000,894.8500000,892.6000000,892.9100000,5397
03/18/22;14:15:00,892.6200000,896.8700000,892.2600000,896.8400000,9773
03/18/22;14:20:00,896.8800000,897.9700000,896.3450000,896.3500000,7972
03/18/22;14:25:00,896.3600000,897.0000000,894.5800000,896.1600000,2454
03/18/22;14:30:00,895.4400000,897.4300000,894.4900000,897.0200000,9179
03/18/22;14:35:00,896.5300000,898.0000000,895.6000000,898.0000000,9348
03/18/22;14:40:00,898.0400000,899.9500000,898.0400000,898.9000000,9069
03/18/22;14:45:00,899.3100000,899.3100000,896.0000000,897.4100000,10753
03/18/22;14:50:00,897.2700000,898.3450000,897.1900000,897.5800000,4444
03/18/22;14:55:00,897.9500000,899.3600000,897.9300000,898.5100000,6644
03/18/22;15:00:00,898.0100000,901.4500000,897.0000000,900.7100000,11409
03/18/22;15:05:00,900.5400000,901.0000000,899.7600000,899.9400000,7497
03/18/22;15:10:00,899.0100000,901.0400000,898.5000000,900.7200000,10848
03/18/22;15:15:00,900.4100000,901.0000000,899.9700000,900.2200000,5169
03/18/22;15:20:00,899.9600000,901.1900000,899.9400000,901.0800000,7924
03/18/22;15:25:00,901.2300000,902.8200000,901.1000000,901.8500000,13894
03/18/22;15:30:00,901.8500000,902.8900000,901.8500000,902.4000000,10193
03/18/22;15:35:00,902.4600000,903.2700000,902.0600000,902.9900000,11495
03/18/22;15:40:00,902.9700000,903.2800000,900.0200000,900.2300000,16955
03/18/22;15:45:00,900.4700000,902.5200000,900.1800000,901.7500000,14052
03/18/22;15:50:00,902.0000000,902.5800000,900.1300000,900.2800000,15248
03/18/22;15:55:00,900.0000000,907.0900000,900.0000000,906.6500000,34302
03/18/22;16:00:00,906.8400000,907.6100000,904.5900000,904.6000000,38327
03/21/22;09:35:00,916.0000000,928.4800000,910.3500000,928.0200000,17167
03/21/22;09:40:00,928.7300000,936.5900000,928.7300000,936.5900000,13960
03/21/22;09:45:00,937.0700000,942.4200000,935.3000000,936.0500000,17533
03/21/22;09:50:00,936.1000000,936.9500000,928.4200000,929.0100000,11599
03/21/22;09:55:00,929.4500000,933.1000000,922.0000000,922.0000000,19215
03/21/22;10:00:00,923.2600000,928.0900000,921.5000000,923.7900000,9525
03/21/22;10:05:00,924.1800000,926.3300000,920.0000000,920.0000000,9338
03/21/22;10:10:00,920.4100000,922.0400000,915.4000000,918.0300000,17412
03/21/22;10:15:00,919.7400000,920.8000000,915.8000000,917.3000000,6715
03/21/22;10:20:00,919.0100000,920.8400000,917.7100000,918.4200000,6827
03/21/22;10:25:00,919.0000000,919.0000000,912.7300000,915.2500000,7391
03/21/22;10:30:00,914.1800000,914.1800000,909.7500000,910.9800000,5747
03/21/22;10:35:00,911.1400000,914.2300000,909.7500000,912.1300000,14262
03/21/22;10:40:00,911.0600000,918.5000000,910.6700000,918.0000000,10106
03/21/22;10:45:00,918.9800000,919.0400000,915.9700000,917.9100000,2336
03/21/22;10:50:00,916.0000000,922.3400000,916.0000000,922.3400000,5872
03/21/22;10:55:00,922.5300000,923.2900000,921.3500000,922.7600000,9110
03/21/22;11:00:00,923.7800000,925.6700000,922.7200000,923.8000000,9094
03/21/22;11:05:00,923.4800000,927.2600000,923.4000000,924.2100000,5102
03/21/22;11:10:00,922.5900000,923.5500000,920.0000000,923.3800000,2128
03/21/22;11:15:00,922.8700000,926.6300000,922.8700000,925.0000000,3423
03/21/22;11:20:00,925.9000000,930.0800000,924.2700000,928.7400000,5911
03/21/22;11:25:00,929.2500000,931.5200000,928.0000000,929.4600000,4229
03/21/22;11:30:00,929.4900000,932.3300000,929.4900000,930.9000000,5255
03/21/22;11:35:00,930.3850000,930.3850000,927.6500000,929.9800000,3973
03/21/22;11:40:00,929.6000000,932.5000000,927.4400000,930.9700000,6291
03/21/22;11:45:00,931.1100000,932.4200000,927.7500000,927.9900000,4493
03/21/22;11:50:00,927.9800000,929.2100000,927.9800000,929.0000000,1696
03/21/22;11:55:00,929.3600000,930.4000000,926.6000000,930.4000000,1834
03/21/22;12:00:00,928.2400000,931.5000000,928.2400000,929.2800000,3922
03/21/22;12:05:00,930.3400000,930.3500000,926.7600000,927.5800000,3008
03/21/22;12:10:00,925.7400000,928.3400000,924.8000000,927.4000000,3058
03/21/22;12:15:00,927.0000000,927.4450000,925.4700000,926.4200000,4662
03/21/22;12:20:00,925.9000000,926.1100000,921.9500000,924.8500000,3782
03/21/22;12:25:00,925.7700000,928.0000000,925.7700000,926.8200000,2225
03/21/22;12:30:00,926.4500000,927.7300000,925.9500000,925.9500000,2398
03/21/22;12:35:00,925.9600000,925.9600000,917.5000000,917.6800000,5662
03/21/22;12:40:00,916.7600000,919.5000000,912.5000000,919.3900000,7210
03/21/22;12:45:00,919.7100000,920.5400000,917.6200000,920.4700000,4246
03/21/22;12:50:00,920.0000000,920.0000000,918.0100000,919.8500000,2715
03/21/22;12:55:00,918.9400000,919.1100000,915.0000000,915.8800000,2819
03/21/22;13:00:00,914.7700000,915.6700000,911.6900000,913.7700000,6267
03/21/22;13:05:00,912.5900000,914.5800000,911.0000000,911.0000000,2462
03/21/22;13:10:00,911.0600000,914.9200000,910.3400000,913.8900000,4333
03/21/22;13:15:00,914.0100000,914.0100000,910.2200000,911.9200000,4761
03/21/22;13:20:00,911.2900000,911.3000000,907.7200000,908.6100000,5401
03/21/22;13:25:00,910.4500000,911.9600000,908.4600000,911.9600000,3120
03/21/22;13:30:00,911.9700000,912.9100000,911.9700000,912.7200000,2003
03/21/22;13:35:00,912.8000000,917.3800000,912.6800000,917.3800000,2381
03/21/22;13:40:00,915.0300000,917.3700000,913.9000000,917.3100000,3222
03/21/22;13:45:00,917.0000000,917.2700000,913.5100000,913.5100000,805
03/21/22;13:50:00,915.0300000,917.7500000,914.8300000,917.7000000,2097
03/21/22;13:55:00,919.0700000,919.0700000,917.4900000,918.6000000,1423
03/21/22;14:00:00,917.7500000,920.8400000,917.7500000,920.8400000,3443
03/21/22;14:05:00,921.0000000,921.6600000,919.1000000,919.8300000,5231
03/21/22;14:10:00,918.8000000,923.3200000,918.6000000,922.8700000,5172
03/21/22;14:15:00,922.4400000,922.6700000,921.5000000,922.0500000,3322
03/21/22;14:20:00,921.9100000,922.1300000,919.7200000,920.7100000,1234
03/21/22;14:25:00,921.5000000,925.2500000,921.5000000,924.4600000,3670
03/21/22;14:30:00,925.1900000,925.9600000,924.8000000,925.0200000,1120
03/21/22;14:35:00,925.2200000,926.4000000,923.6200000,923.9200000,3878
03/21/22;14:40:00,924.0500000,926.0300000,923.8700000,925.1100000,2877
03/21/22;14:45:00,924.7400000,927.5100000,924.7400000,926.0000000,3584
03/21/22;14:50:00,926.1900000,927.8900000,925.4350000,925.9300000,3912
03/21/22;14:55:00,925.2500000,925.2500000,923.2100000,923.2100000,3325
03/21/22;15:00:00,923.0500000,923.0500000,919.1000000,919.7600000,3793
03/21/22;15:05:00,919.2000000,919.4500000,917.4700000,918.0500000,4765
03/21/22;15:10:00,919.3900000,920.6600000,918.7800000,918.7800000,2863
03/21/22;15:15:00,920.2100000,923.5700000,920.2100000,922.8200000,2981
03/21/22;15:20:00,923.7200000,925.0100000,921.1900000,921.2200000,5646
03/21/22;15:25:00,921.8500000,922.7800000,921.6000000,922.7000000,1100
03/21/22;15:30:00,923.2000000,924.6500000,923.2000000,923.5300000,2748
03/21/22;15:35:00,924.7000000,925.5000000,922.3100000,922.3100000,5114
03/21/22;15:40:00,922.1500000,923.2500000,921.0000000,921.0000000,1926
03/21/22;15:45:00,920.5000000,922.0600000,919.0300000,920.2900000,3920
03/21/22;15:50:00,920.1600000,921.5000000,915.7800000,915.7800000,6731
03/21/22;15:55:00,916.2300000,921.0000000,916.2300000,919.9200000,10855
03/21/22;16:00:00,920.2500000,921.7400000,919.1900000,920.8400000,11916
03/22/22;09:35:00,930.9700000,935.0000000,925.0000000,933.1000000,17302
03/22/22;09:40:00,931.9400000,936.4700000,931.6500000,936.0000000,12694
03/22/22;09:45:00,935.4500000,935.4500000,927.6700000,927.6700000,7373
03/22/22;09:50:00,928.1300000,928.2200000,922.5800000,928.1300000,8600
03/22/22;09:55:00,928.0900000,929.4000000,924.5700000,929.4000000,7521
03/22/22;10:00:00,929.8000000,929.8100000,924.8400000,927.1200000,10017
03/22/22;10:05:00,927.8900000,936.0000000,927.8400000,933.4900000,12687
03/22/22;10:10:00,935.0000000,937.0200000,932.0200000,937.0200000,9050
03/22/22;10:15:00,938.0000000,939.3300000,936.0100000,939.1100000,14172
03/22/22;10:20:00,939.3400000,939.5000000,936.1000000,937.4000000,8971
03/22/22;10:25:00,938.4500000,940.2000000,936.7700000,938.2000000,7375
03/22/22;10:30:00,938.5000000,940.0800000,937.0000000,939.5400000,7405
03/22/22;10:35:00,939.2200000,942.0600000,938.2400000,940.0000000,9717
03/22/22;10:40:00,939.0700000,939.5000000,935.6500000,937.4800000,6919
03/22/22;10:45:00,937.4100000,939.4900000,935.6800000,939.1400000,4972
03/22/22;10:50:00,938.4100000,939.6100000,937.7000000,939.0300000,6700
03/22/22;10:55:00,938.4100000,938.4900000,936.0000000,936.8400000,5034
03/22/22;11:00:00,937.0500000,938.0000000,934.5000000,935.4900000,3487
03/22/22;11:05:00,937.4700000,943.1400000,936.1100000,942.3800000,6474
03/22/22;11:10:00,943.0000000,946.6500000,941.9000000,946.0700000,22614
03/22/22;11:15:00,945.2800000,946.8700000,942.5000000,945.9800000,10064
03/22/22;11:20:00,945.2400000,945.9400000,944.6900000,945.6800000,3638
03/22/22;11:25:00,944.3000000,946.3600000,944.0200000,944.8000000,8452
03/22/22;11:30:00,945.3400000,946.6400000,945.0000000,946.1000000,4265
03/22/22;11:35:00,945.6700000,948.2700000,944.8200000,946.3100000,11288
03/22/22;11:40:00,946.2300000,946.9000000,943.0400000,946.3700000,7632
03/22/22;11:45:00,946.6100000,946.6500000,944.2700000,945.2000000,3742
03/22/22;11:50:00,944.2500000,944.2900000,941.3800000,943.0300000,6022
03/22/22;11:55:00,942.7400000,942.8400000,941.9900000,942.5800000,4747
03/22/22;12:00:00,942.1400000,943.1200000,939.4200000,939.4200000,4963
03/22/22;12:05:00,939.8400000,940.6900000,938.2200000,938.2600000,3215
03/22/22;12:10:00,939.0000000,943.1600000,939.0000000,942.3300000,4912
03/22/22;12:15:00,943.6100000,943.6100000,941.9200000,943.1800000,2792
03/22/22;12:20:00,943.5000000,943.6000000,941.1200000,941.1200000,2245
03/22/22;12:25:00,941.6500000,941.6500000,939.0000000,939.1700000,3087
03/22/22;12:30:00,939.9200000,940.7900000,939.3600000,940.7900000,1850
03/22/22;12:35:00,940.6700000,941.9100000,940.5500000,941.9100000,1114
03/22/22;12:40:00,943.0000000,945.3700000,942.9300000,943.5600000,6928
03/22/22;12:45:00,944.5000000,944.5000000,943.0200000,944.1600000,1736
03/22/22;12:50:00,944.1050000,946.7000000,944.1050000,946.6600000,6455
03/22/22;12:55:00,947.0000000,947.2900000,945.8900000,946.5500000,3167
03/22/22;13:00:00,946.8400000,947.3800000,945.7600000,947.0000000,3650
03/22/22;13:05:00,946.5300000,949.2200000,945.8000000,948.6000000,4068
03/22/22;13:10:00,949.4800000,949.5500000,947.6100000,947.6100000,6590
03/22/22;13:15:00,948.1300000,950.0000000,947.7300000,949.4900000,8737
03/22/22;13:20:00,949.8900000,949.8900000,947.9000000,948.2900000,1601
03/22/22;13:25:00,948.1200000,948.3600000,945.9800000,947.8300000,4719
03/22/22;13:30:00,948.7100000,952.8000000,948.7100000,952.7300000,6058
03/22/22;13:35:00,952.5100000,954.7900000,952.2100000,953.8800000,6367
03/22/22;13:40:00,954.2200000,957.0800000,953.9000000,956.2200000,8233
03/22/22;13:45:00,957.0100000,957.0100000,954.5100000,956.1300000,3855
03/22/22;13:50:00,956.0000000,956.6400000,954.3000000,956.6400000,2077
03/22/22;13:55:00,956.8000000,959.5900000,956.8000000,959.5900000,6592
03/22/22;14:00:00,959.6700000,962.4800000,958.6600000,962.4800000,10735
03/22/22;14:05:00,962.5700000,964.0000000,960.1900000,961.3700000,11606
03/22/22;14:10:00,961.7300000,966.7800000,961.7300000,966.6300000,9265
03/22/22;14:15:00,966.3700000,969.8200000,965.8900000,969.3700000,9643
03/22/22;14:20:00,969.1100000,976.5700000,968.8000000,973.4700000,16484
03/22/22;14:25:00,973.6600000,973.9900000,969.7400000,970.3700000,11071
03/22/22;14:30:00,970.6400000,977.0000000,968.7800000,976.6500000,14315
03/22/22;14:35:00,976.8300000,982.8700000,973.0500000,981.2300000,18718
03/22/22;14:40:00,981.5300000,983.9300000,977.9700000,983.5600000,15447
03/22/22;14:45:00,983.5900000,983.5900000,977.1100000,978.0500000,12187
03/22/22;14:50:00,977.7800000,982.0000000,977.5500000,979.5900000,8792
03/22/22;14:55:00,980.3300000,985.5600000,979.9100000,984.7200000,13430
